,Start_Lat,Start_Lng
3466406,43.20995,-77.69593
1713301,40.768078,-73.904831
1634492,40.878399,-73.870041
3068121,42.867526,-78.791383
2971958,41.071286,-73.896775
3174645,43.070751,-76.169275
2708496,43.083038,-77.629639
2147730,42.978516,-77.232529
2617778,43.137627,-77.53607199999999
2948819,40.89999,-73.79602
2008831,40.845249,-73.914116
2790836,42.98233,-78.78988000000001
1368047,42.647076,-73.749245
3785453,40.82437,-73.83608000000001
1243227,42.90892,-78.766769
2120859,40.806892,-73.924423
3612694,40.79974,-73.33666
1104563,40.918858,-73.779472
3620098,43.22305,-77.86301
1698214,42.80616,-73.949272
3436433,40.6654,-73.8296
2057093,43.097374,-77.426163
2472582,40.720139,-73.94435899999999
2476887,42.117915999999994,-73.714607
1624900,41.46682,-73.821304
1709095,40.751911,-73.325424
2291909,43.191601,-77.599861
2024074,40.84454,-73.90265699999999
1233221,40.955859999999994,-72.969391
817482,40.687199,-73.595047
4139833,40.765440999999996,-73.079387
2698762,42.917156,-76.400513
813744,43.112675,-75.210442
531804,43.156822,-77.64183
1314961,40.854960999999996,-73.393158
374193,40.944077,-73.80148299999999
198350,41.302959,-73.614487
4164036,40.6659,-73.99604000000001
4142031,40.68343,-73.68624
478765,42.407513,-73.690727
2079996,43.190228000000005,-75.460258
3466536,40.79885,-73.4691
3876837,42.323209999999996,-73.8488
933241,43.052319,-76.125198
1090167,40.717361,-73.477165
3288729,43.092249,-75.221261
326741,40.560513,-74.199478
4194092,40.8116,-73.83595
2757646,41.05746,-73.82185
2296240,40.682961,-73.805679
1153703,40.733158,-73.870659
1772102,40.757175,-73.997238
1213800,43.068771000000005,-77.550888
3367132,40.849689,-73.94211800000001
1211126,42.874519,-78.788368
3399776,41.299871,-73.886414
872334,40.743266999999996,-73.775719
3462375,43.20995,-77.69593
3067928,43.665558000000004,-73.774491
475207,42.683009999999996,-73.721939
2822333,40.84373,-73.89568
1060479,40.736233,-73.910004
516544,41.445805,-74.367317
634763,40.834332,-73.86479200000001
1078410,40.748169,-73.759651
2147731,43.103992,-76.185936
1837454,42.730098999999996,-73.597359
4057293,40.710679999999996,-74.00272
2626489,43.175686,-77.630112
1662792,42.901501,-78.89924599999999
326909,40.727379,-73.82463800000001
2454674,43.169006,-77.64331800000001
2789021,40.59297,-73.90811
2520845,41.539314000000005,-73.771141
3542417,40.94493,-73.84834000000001
4057911,41.084508,-73.832669
4192641,40.834579999999995,-73.87391
1339563,42.901249,-74.118111
1539950,40.931187,-73.85683399999999
2760051,40.79995,-73.33681
598422,40.692291,-73.81084399999999
448005,40.804165000000005,-73.931038
4138010,40.783770000000004,-73.62621999999999
420971,41.295223,-73.677246
3010934,40.679431,-73.87926999999999
792467,41.580887,-73.777214
3645163,40.69209,-73.47001
2962588,40.845126,-73.91324399999999
1488573,40.976715000000006,-73.75683599999999
1996817,40.809399,-73.159492
1785380,41.069866,-71.86103100000001
201270,41.295223,-73.677246
3266866,43.176225,-77.562547
3516661,43.14271,-77.65879
201494,42.753929,-73.93363199999999
2698809,43.110287,-76.197327
1585735,41.34713,-74.199692
3345672,42.699962,-73.84435699999999
327238,42.732628000000005,-73.69811999999999
374664,40.748089,-73.154015
761371,43.107288,-75.418968
1184557,40.68874,-73.364471
2786286,40.73752,-73.85096
205425,40.852734000000005,-73.332314
1570846,40.810711,-73.96713299999999
1254788,41.25235,-73.931824
1934105,40.921581,-73.809692
1769423,40.674381,-73.801598
2674425,40.828316,-73.93111400000001
1715790,43.017887,-74.990112
2437302,40.724167,-73.93763
4105172,40.83297,-73.95014
4021458,42.868109999999994,-78.69696
2541654,40.929584999999996,-73.765511
2304606,42.726711,-73.798805
2080103,40.788895000000004,-73.37305500000001
198677,40.603703,-74.01913499999999
3590731,40.70861,-73.72758
1504709,41.58744,-73.709427
2796913,40.61102,-74.11231
217925,41.524094,-73.890106
4218542,41.237894,-74.17739499999999
3462467,43.14967,-76.12558
765439,40.845345,-73.91350600000001
686084,42.869991,-73.820503
962098,43.122162,-77.647614
2823364,40.74082,-73.83744
2806104,40.78783,-73.37791999999999
1361079,41.700668,-73.96759
2950098,43.09948,-73.75345
3986846,42.92844,-78.76616999999999
1558677,40.746853,-73.969765
2444396,40.804660999999996,-73.263725
4062473,40.71005,-73.960523
476453,40.782818,-73.943871
2908583,40.80567,-73.92144
1604678,42.669678000000005,-73.73761
3385989,40.765682,-73.839443
1333498,40.955376,-73.860725
1753330,40.7005,-73.41233100000001
525789,40.753071000000006,-73.852417
1536662,43.4034,-73.715897
1337935,40.818169,-73.93055
545181,40.716251,-73.821564
3310469,42.933443,-78.766447
2957418,40.694869,-73.99864000000001
326327,40.710907,-73.955963
1777747,41.383224,-73.582382
529995,40.689796,-73.633018
3135282,40.784851,-73.643687
2633726,40.608032,-74.116074
991314,42.874249,-78.787849
370493,41.301369,-73.882408
1934094,40.932594,-73.870956
3465069,41.29294,-73.86811999999999
3347207,42.946467999999996,-78.908904
204993,40.73904,-73.815155
196603,40.845141999999996,-73.92654399999999
888440,43.080261,-75.290627
202621,40.826569,-72.98912
3058449,40.734813,-73.920976
2103727,43.074303,-77.643684
1795181,43.239494,-77.659126
327126,40.83593,-73.870201
2757288,43.074683,-78.994124
2093269,42.814873,-78.793076
1328019,41.331309999999995,-73.68073299999999
4181643,40.73898,-73.73964000000001
1920255,41.318253000000006,-73.859299
2091125,40.923061,-73.822807
3710038,40.72532,-73.93321
1285744,43.112068,-77.6754
1164633,40.803523999999996,-73.915009
3704062,40.72488,-73.8375
1080798,42.393494,-73.82674399999999
1475934,41.045497999999995,-73.792191
194304,42.753929,-73.93363199999999
1891790,40.882221,-73.150757
4026792,43.09239,-76.16462
4075458,44.77595,-74.77795
562735,40.847969,-73.94277199999999
1536701,41.94846,-74.026131
972057,43.117709999999995,-77.635757
201696,40.820026,-73.054344
3881695,43.09948,-73.75345
3817780,40.91597,-73.81204
941131,42.782143,-73.922882
3911008,40.70644,-74.0024
1891863,40.770405,-73.876053
2250267,41.297199,-74.029808
3491025,40.74434,-73.97124000000001
662901,40.780609000000005,-73.470169
3601327,40.65656,-73.58091
1034646,40.707527,-73.81890899999999
4042768,40.714366,-73.830875
4149930,40.77174,-73.87563
2223273,43.164885999999996,-77.691132
2922399,40.712078000000005,-73.96700200000001
1695933,41.70348,-73.951462
1795199,43.077007,-76.480835
4075479,40.68799,-73.59273
201067,40.697338,-73.88755
209160,41.043246999999994,-73.83584599999999
200037,40.856388,-73.872375
2162332,42.201454,-73.50859100000001
1497252,40.716114000000005,-73.82592
1087312,42.421192,-73.548874
762875,40.834332,-73.86479200000001
661066,40.844788,-73.92546800000001
882215,40.826519,-72.989059
209169,41.062709999999996,-73.86224399999999
419908,41.05513,-73.810417
2407531,43.044964,-76.14275400000001
3318069,43.114963,-77.616265
2713866,42.928207,-78.89872
1206422,40.784607,-73.647362
421297,41.292274,-73.821365
2704524,43.092579,-77.665962
326728,41.171925,-74.032814
2120843,40.635937,-74.075836
2088696,43.072338,-76.207962
420296,40.830223,-73.85063199999999
671031,41.437709999999996,-73.916481
2444310,40.682961,-73.805679
373568,41.148933,-74.025017
475521,41.264126,-73.68420400000001
3267209,43.15654,-77.638888
477652,41.524155,-73.889679
2103779,41.235138,-74.033875
2958379,40.985752000000005,-73.684712
1335503,42.874016,-78.860054
1070046,42.699371,-73.708946
1415451,42.649196999999994,-73.84796899999999
847591,43.159321000000006,-77.638863
1570641,42.948555,-73.790276
4011650,41.156420000000004,-73.77705999999999
2802678,40.74666,-73.73637
1636571,43.123470000000005,-75.401237
3594972,40.80007,-72.78974000000001
580570,40.844788,-73.92546800000001
2824641,40.710679999999996,-74.00272
1810457,40.748028000000005,-73.96817
2056923,43.003693,-78.412064
884378,40.783321,-73.62281
3104599,40.747862,-73.968322
219423,40.825592,-73.19998199999999
1948141,40.849945,-73.94445
903674,42.946709000000006,-74.35955
3590451,40.9148,-73.7829
2509479,43.097229,-73.754013
2820609,40.894009999999994,-73.86256
4120436,40.85468,-73.91859000000001
2170020,43.054825,-75.271194
3039752,40.814734,-73.928986
2492314,41.295963,-73.907127
1739019,43.093369,-77.544823
3358609,41.013346000000006,-73.70499000000001
476294,42.489471,-73.678101
3144158,40.786668,-73.38709399999999
2198647,43.092888,-76.089722
